Date,AAPL,BTC-USD,JNJ,SPY,XOM
2020-09-24,0.4907591649886548,0.5003191913475935,0.17250302429505637,0.19854815686669577,0.26628748347497977
2020-09-25,0.50033323215161,0.49697111812180733,0.171087157489145,0.2047694103508688,0.26631240668275075
2020-09-28,0.5053005323577627,0.4971389629083506,0.17356650978693128,0.21072276271344337,0.2751883169680062
2020-09-29,0.5057319968736312,0.4822431832485581,0.17289718887867653,0.21103248776351594,0.2825795049298867
2020-09-30,0.5070667582976124,0.47937417040785474,0.1753545371783332,0.21218088470575758,0.2836448595491372
2020-10-01,0.5076379216434829,0.4783039449923104,0.17782747928722054,0.21268921162013602,0.29530413510064163
2020-10-02,0.5121459373832368,0.47657421133167266,0.17752459705104387,0.21429508098999756,0.2945833327791174
2020-10-05,0.4976996399948953,0.47748411628746956,0.1802725982116124,0.22026404247755688,0.30739198756567465
2020-10-06,0.5017877742164146,0.47633394797398254,0.18357965155529388,0.22205860136767044,0.2883909179943709
2020-10-07,0.5049981511015116,0.4673280643174021,0.18702734680058195,0.22780054669250446,0.2805155849724908
2020-10-08,0.5026966771600709,0.4715359289776813,0.18824639708804894,0.22737769225139837,0.32296437162598063
2020-10-09,0.5053783313310949,0.47193548072325253,0.19244391248998433,0.2288232111542475,0.3243682486044244
2020-10-12,0.5381619055437196,0.48586259448214053,0.19279767713825893,0.23278394773740776,0.31330045077487934
2020-10-13,0.5339191879973221,0.48558399097983446,0.20380995025572615,0.2333658800705711,0.311439458822983
2020-10-14,0.5195980393357941,0.47968769810693246,0.20100614052122862,0.2324382439335095,0.31069181879202407
2020-10-15,0.5169406494821468,0.4596774381027445,0.1957839551321743,0.22824112070787306,0.31311857803450294
2020-10-16,0.4587600574362445,0.33018995575699095,0.17966376579672633,0.20394632473723173,0.3135024111906931
2020-10-19,0.4645772062082064,0.3378809787530819,0.19367132370453413,0.20754267523729372,0.31647575956929
2020-10-20,0.4185468517084749,0.3165013923166058,0.19228748249844946,0.19028732469717063,0.31404236097557575
2020-10-21,0.40326672559825255,0.37273759592551536,0.1855820521276977,0.18222928185993748,0.3159304958237661
2020-10-22,0.3921081563416016,0.37267435249492864,0.17977070824132013,0.17458656317113125,0.34668814131939124
2020-10-23,0.39046762935855023,0.3736810094923889,0.17883942348662235,0.17468900037288335,0.3507254522991259
2020-10-26,0.3808916284030925,0.36940032473908263,0.17986657518375151,0.18018736880293862,0.35605228866906175
2020-10-27,0.3828727010975972,0.3842360430976824,0.17981450625224055,0.17989633448554535,0.3573641950902415
2020-10-28,0.39791438346947566,0.39731321267939435,0.20329841859888204,0.20598183347865362,0.3453361867718876
2020-10-29,0.4087080209288953,0.3968180128875691,0.2033422849540258,0.20710436659350523,0.3736662976536433
2020-10-30,0.4328451246881977,0.39623556417587263,0.19778381216445354,0.20661485851945635,0.3724921996808622
2020-11-02,0.42386949959363385,0.36489812371129504,0.18721013467219538,0.20663522074643048,0.3915879437941336
2020-11-03,0.42375374425444856,0.36963899532639005,0.1866911808588607,0.2107367078775607,0.38829528712194167
2020-11-04,0.4196833291441559,0.35221862694791967,0.18789216395590735,0.20691924445502902,0.37754557598685745
2020-11-05,0.42966721199287883,0.4195205055247797,0.18804074463349527,0.2128615031522152,0.37754142841764204
2020-11-06,0.4177496846554651,0.41773131225508653,0.1945454240908597,0.20915839445115858,0.3774371142851426
2020-11-09,0.4172666309431315,0.4242833311467284,0.20803185563843277,0.20708790954395448,0.5128840931684946
2020-11-10,0.4167097012920272,0.4263980137248145,0.21263249329769274,0.20616375128575531,0.5074536354016977
2020-11-11,0.42337869058558775,0.42540143882786513,0.20974681443530616,0.20612930112436656,0.5089632645640764
2020-11-12,0.42290978074893776,0.42212931002477483,0.20768079172796117,0.2085019917405954,0.5084990614515569
2020-11-13,0.41079255311793095,0.420054822966623,0.2085600136344099,0.20865198463221832,0.5115621100745213
2020-11-16,0.4024594300424828,0.4206560650333416,0.20577863375337657,0.20588943803730292,0.5310109689516808
2020-11-17,0.39315017849506295,0.42426349698396054,0.2040087552263181,0.2012528147942343,0.529508108947043
2020-11-18,0.39232957260724344,0.42370235577599774,0.20551443319640342,0.2004898142138084,0.5447754354471301
2020-11-19,0.3924779249209892,0.42592135942454806,0.20449396874283235,0.19946458951777296,0.526354900331257
2020-11-20,0.39092265710647683,0.43335154961436606,0.2003812424491567,0.19950469587980524,0.5256819115244813
2020-11-23,0.35440858038056045,0.4352383469497113,0.20103450427001912,0.19496159974718355,0.5537755392613842
2020-11-24,0.34926397028648487,0.4331132213138623,0.19031286625255806,0.19881098372744868,0.5771622826959095
2020-11-25,0.35019501633072625,0.44372573892319206,0.19029804687953658,0.19772073293299458,0.5859095577456349
2020-11-27,0.3505587119606008,0.5412443967133836,0.1897879340527824,0.19760116523880278,0.5893295345878563
2020-11-30,0.3539305575506382,0.642531368563888,0.18939104612001847,0.1982696080989349,0.6118096598314504
2020-12-01,0.35563966797060137,0.663850966924962,0.18174326053017678,0.19356833665075965,0.6074525744340178
2020-12-02,0.3540830356132857,0.6640173001846676,0.1820567829784022,0.19349856058981063,0.6141328953211299
2020-12-03,0.35355502595876487,0.6412723590076894,0.1818295894439284,0.19325742340004473,0.6103814600302673
2020-12-04,0.3526254309446081,0.6594085404915785,0.18200220942730683,0.19391662542206634,0.6031241839729174
2020-12-07,0.3530035627490439,0.6590207387271825,0.18433979473049075,0.19430654609419717,0.6025946927409117
2020-12-08,0.3530046779563943,0.681291374884627,0.1875963827197601,0.18399871518313554,0.5996563217148837
2020-12-09,0.3580256496352179,0.674505000297611,0.1876154087592877,0.18635376253458716,0.5951630741041937
2020-12-10,0.3275731334988623,0.6691441616990118,0.1547473236769534,0.1491776678362482,0.5791369610637102
2020-12-11,0.31348534419580243,0.6721337344899602,0.15058553824185486,0.14865041665101192,0.5731511109054639
2020-12-14,0.25876844429510126,0.6899516280603416,0.1729454232387086,0.14472286612785468,0.5862543188105515
2020-12-15,0.28934285289138817,0.6891681326991673,0.17238228866974284,0.14589261130213527,0.5793433304044988
2020-12-16,0.2883194308747208,0.7268619081363586,0.17390879314507762,0.140039076003157,0.5743602311416174
2020-12-17,0.26859181571730084,0.7432839947723437,0.18629882249691374,0.1283867955311498,0.5742798156635823
2020-12-18,0.25771978698535175,0.702013974579686,0.18639663736136,0.11961044174643137,0.5787685747866208
2020-12-21,0.259184939222187,0.7055098071141471,0.1852901088729291,0.1205197750875313,0.5811650171183612
2020-12-22,0.26010120381667745,0.705367877881795,0.17122245841126893,0.11651766310677573,0.4824724089758716
2020-12-23,0.2613140473526938,0.712140925124072,0.167582261144114,0.11622843462755318,0.4803140651929515
2020-12-24,0.2499008416553178,0.7114841519791124,0.167220604315956,0.1150894811207933,0.47900541633895843
2020-12-28,0.2656476422037684,0.7878327407018566,0.16741145811504599,0.11204118508048841,0.46438028945980303
2020-12-29,0.2704971526674621,0.7869262442663907,0.1656978349422452,0.10669597388565395,0.4635948901948789
2020-12-30,0.2725685822077921,0.7934051863333277,0.16821257494543143,0.10143730824023327,0.4373178138277009
2020-12-31,0.272618113157122,0.7867532974193389,0.16588433815434098,0.10023520459550615,0.437519871920555
2021-01-04,0.2817825675443918,0.8204473517865035,0.16112066471724082,0.10218925593208243,0.4203370947168668
2021-01-05,0.2829973367924949,0.8271428206727283,0.16297395446520796,0.10313494649736023,0.4387993230025564
2021-01-06,0.30066385334519613,0.8420659131561503,0.1622715480447846,0.1008940013703723,0.4393557878742182
2021-01-07,0.29711576771962384,0.8440697385730445,0.15722106433190997,0.10705694437351733,0.4046719659779851
2021-01-08,0.2966476248679903,0.8435526925378837,0.157745631268688,0.0993317277586863,0.36334956351816905
2021-01-11,0.3074135504436174,0.9588311661429726,0.15873361831332197,0.10195698880468619,0.359426134099547
2021-01-12,0.3077143609670943,0.9223483045726488,0.1620398821697837,0.10196671115056169,0.357719896600974
2021-01-13,0.30564757369577455,0.8843509657864477,0.16251366574333445,0.10044287610996316,0.31200128782465725
2021-01-14,0.2988836702432577,0.8662212599393576,0.16117365124360583,0.09768013918395729,0.32415208152173014
2021-01-15,0.30218241095620435,0.9019232366774523,0.16172656643387323,0.10073961741615817,0.35449171048931777
2021-01-19,0.302360577439118,0.9099884879012434,0.16567680644095928,0.10260572698485038,0.35667550067376314
2021-01-20,0.31456826679821026,0.8987163330987036,0.16553450405626266,0.10683222513119979,0.3464823347311973
2021-01-21,0.32817453690110576,1.0162848279594041,0.1633067206689626,0.1063467431143903,0.3539643681684324
2021-01-22,0.3301748035604576,1.0096393093977332,0.1595920747252307,0.10723448115951391,0.3489503928347269
2021-01-25,0.3283374639161072,1.0158676383402803,0.1620250984695514,0.1029315756427992,0.3504602299763492
2021-01-26,0.3278946778046291,1.011419283945976,0.17431626270425032,0.10320458229367692,0.3496875663438104
2021-01-27,0.3282037736412634,1.0391813289331389,0.18288741071332018,0.1283658372971872,0.3512236255081315
2021-01-28,0.3476558319562449,1.0551512146552913,0.16153894492341547,0.1292015133433263,0.33448631540837237
2021-01-29,0.34135284304572283,1.0549155770043976,0.19860276921307202,0.13826057698585367,0.34152080258376327
2021-02-01,0.3441815843116847,1.037577419770314,0.19755103605674906,0.14611675038436125,0.33899590211206454
2021-02-02,0.34410254148584196,1.0333429329268788,0.18755446578526852,0.15057190268057236,0.3411434641345792
2021-02-03,0.34128120357304675,1.0395073325251811,0.18798178924623446,0.1498374045711216,0.3523454871962684
2021-02-04,0.346842810851357,1.0395329375570928,0.1863927232277847,0.15196897596562042,0.3488177402821449
2021-02-05,0.3383824038848079,1.0378142025887716,0.18983314377088364,0.15177820186826743,0.3517930154027473
2021-02-08,0.3374770616351032,1.1485418895507649,0.1884656312418398,0.1525457382774436,0.3664200082553773
2021-02-09,0.3377523917840951,1.1495627133959216,0.18911199059940975,0.1526322307040625,0.3691802960135429
2021-02-10,0.3221783743142152,1.1122020517555333,0.1890368395215305,0.15142839455030263,0.3690742059275928
2021-02-11,0.3198206581420236,1.1204675170162937,0.18993049452622254,0.15106938898562053,0.3773817415515109
2021-02-12,0.31878509908626657,1.1183707833704148,0.1876503250232071,0.15135801693637826,0.3778721135456385
2021-02-16,0.32162351107250864,1.1191000908982223,0.18942861476843617,0.15122203177489674,0.3801411971676137
2021-02-17,0.31735475981231087,1.1003659467968285,0.18826212598368436,0.1441916719529899,0.38066270429440474
2021-02-18,0.3163543701095751,1.094249106135836,0.1859846099388814,0.14458191215306257,0.36892773147350527
2021-02-19,0.2995245554397238,1.0933492848824238,0.1917612604902543,0.1443360533955588,0.36466247464040225
2021-02-22,0.29614677784601057,1.088784217335351,0.19161769681026392,0.14098466076518054,0.37507705060389257
2021-02-23,0.2946820154981205,1.1356793707398674,0.19342313540198527,0.14020258043576914,0.3754151009231725
2021-02-24,0.28737944069242516,1.0515858288073117,0.19652543917469883,0.14158094294981094,0.37521860032428783
2021-02-25,0.3042905858537401,1.0549719532423967,0.19479299596509833,0.1597588433867105,0.3784854592773901
