,Final Portfolio Value
3159,147734.0973002129
3160,110737.33069048113
3161,113917.6413989133
3162,85322.88256967305
3163,152384.45621681656
3164,111174.62870186496
3165,128571.29308467016
3166,152466.60592011228
3167,123424.69840026957
3168,135130.66970180476
3169,105896.10406775695
3170,111809.69412637834
3171,103168.20529254635
3172,111272.68672547597
3173,122209.79950559857
3174,90344.18661761298
3175,112774.41840105597
3176,100116.7833165063
3177,96389.1679550064
3178,209371.80466836956
3179,139604.5187634839
3180,189041.04461894286
3181,131677.64360618708
3182,157862.80971935633
3183,108568.00928368178
3184,100520.53153897171
3185,88889.80226998385
3186,125282.01858062916
3187,112875.8683234371
3188,155407.48331570212
3189,199897.3059317709
3190,113351.48715714272
3191,147791.3840481032
3192,148776.53821999254
3193,133738.5025775596
3194,124024.3456217883
3195,114400.11071837068
3196,100739.06836970932
3197,97516.92814963187
3198,112736.47100049528
3199,99491.25151661554
3200,134200.90537080338
3201,89562.50517915803
3202,182099.99974764805
3203,130527.80425784085
3204,90118.86445770608
3205,121728.66028513636
3206,164974.4271250451
3207,182542.52090568852
3208,132983.99254073252
3209,118784.4883841098
3210,123733.01589874113
3211,141751.98028450887
3212,104129.1146501617
3213,117407.7828276973
3214,121105.94389088667
3215,84393.56881416998
3216,128987.58952753233
3217,125011.84629724972
3218,121671.4359817028
3219,91928.7726408443
3220,151206.45905454538
3221,197878.97254139298
3222,104582.88140560941
3223,128727.11641733989
3224,57513.642677228825
3225,109648.83472215073
3226,103247.58398687787
3227,133100.54886387012
3228,130781.767185916
3229,169915.9285244265
3230,147114.06072267148
3231,135644.82003724086
3232,146346.5513897845
3233,115820.5451455393
3234,133700.50532026467
3235,83090.08822300332
3236,152533.3122557216
3237,145365.04800924557
3238,149756.88948536932
3239,189302.151763264
3240,171211.3239367819
3241,123853.15644234185
3242,98686.56872408077
3243,116885.73906599244
3244,117594.09843887627
3245,121559.5508531806
3246,100199.29935781317
3247,100441.50175671239
3248,110502.21128334175
3249,109877.37396091499
3250,104612.52718115212
3251,182787.50726978036
3252,113072.12555425652
3253,97675.61442766513
3254,108887.84073479191
3255,80402.49611699663
3256,117635.2872681888
3257,91452.57774309376
3258,105214.3875690851
3259,189718.79954714197
3260,140192.63705490212
3261,216234.00129209287
3262,99074.38082244723
3263,126493.44063984111
3264,76854.24074209783
3265,123650.85256570923
3266,117907.13565093702
3267,114282.50903771794
3268,146773.77829615292
3269,109607.49648902332
3270,103244.18265481274
3271,114879.83756803357
3272,124711.12284369874
3273,138672.94087537067
3274,115736.88484148889
3275,122586.12541507401
3276,115957.75576979504
3277,124700.97009215211
3278,103926.7573262078
3279,164792.20189687258
3280,109002.97546636238
3281,185292.59624882753
3282,155164.63855395507
3283,122104.57203504843
3284,120794.23904714566
3285,190145.43160803567
3286,100817.31522220229
3287,89296.96943000573
3288,104323.78005898393
3289,105719.9675019717
3290,122975.34295102855
3291,117508.77369466922
3292,121184.8922370756
3293,127921.64629533837
3294,106952.08129255562
3295,133447.21829673002
3296,90062.49265596169
3297,115895.24971581726
3298,205758.64302284791
3299,136727.97195358842
3300,130027.79633102634
3301,151289.64393295813
3302,113007.44207153581
3303,70617.64829379646
3304,99508.5790022309
3305,91000.3840627454
3306,125849.63155065753
3307,109761.46027352844
3308,135380.32044057111
3309,125027.63934844683
3310,112954.53972877172
3311,133507.1508056102
3312,121771.47219976012
3313,117744.04985711053
3314,179116.23316649537
3315,123785.64517838009
3316,84891.78580517632
3317,121761.397235062
3318,144758.74309610005
3319,159670.9988782591
3320,136356.01572617664
3321,125531.98888596919
3322,113184.43152786346
3323,152081.58717582337
3324,110833.80527044149
3325,123953.21167886493
3326,127066.0120921562
3327,96206.32183970808
3328,102754.45501324823
3329,163760.38344973986
3330,167114.37738450183
3331,127123.48567993949
3332,79565.02581786986
3333,155125.47729906478
3334,124967.3712394543
3335,85195.43299231904
3336,98706.21163034126
3337,66137.31613313576
3338,86495.66840998863
3339,176574.33873866827
3340,81361.84336322064
3341,130127.07381292881
3342,130552.3194688314
3343,143159.49800329463
3344,93434.1708321117
3345,145896.50271399505
3346,170595.1641924225
3347,189850.61885221917
3348,132934.02265982216
3349,78599.78303440238
3350,81063.07844933572
3351,141858.39171212105
3352,172074.17629971597
3353,109465.39053326976
3354,194467.52964938193
3355,104378.17838856856
3356,111248.92652809469
3357,112216.262357105
3358,147461.8351319432
3359,141879.16097582734
3360,149855.77473804815
3361,116947.98748010266
3362,123842.6444828895
3363,131095.4605587859
3364,105713.42036969539
3365,191954.79144718422
3366,125541.18593817156
3367,86437.74284612191
3368,143555.89704778092
3369,96766.82538474211
3370,135156.40216024368
3371,130048.63906909316
3372,136499.20645812302
3373,127323.88899327893
3374,134912.6049899953
3375,106103.89725635175
3376,116737.70252097225
3377,130933.26114699464
3378,118634.15525874544
3379,92558.73996941502
3380,162246.25124547846
3381,125699.21510768509
3382,84217.77364779427
3383,114069.22085628397
3384,130051.88505427234
3385,129462.33527134063
3386,108877.92407319506
3387,131052.00991837888
3388,120168.27911301247
3389,96597.78596675486
3390,105947.72868929738
3391,126397.59630085992
3392,116210.38340152612
3393,116019.763506708
3394,158099.93496518274
3395,136167.08902196834
3396,89626.02481604069
3397,76783.36919197357
3398,171374.82809356772
3399,93606.37702907415
3400,98709.36337246813
3401,119387.68998269533
3402,125099.17211582961
3403,128545.98958746024
3404,69745.9840214678
3405,109931.38651253321
3406,114200.36416959674
3407,116276.83243514462
3408,105516.97698750366
3409,127982.8581372793
3410,125572.83992776762
3411,162571.99461892815
3412,137923.75340162066
3413,99228.22182325323
3414,102726.3478992238
3415,112891.03128166644
3416,188346.25622395752
3417,102127.45978182927
3418,145468.07697248
3419,103304.92646354855
3420,188694.8713200013
3421,142038.80153619536
3422,111975.6015131806
3423,141864.12674951542
3424,101754.19541488904
3425,113202.57728118093
3426,130456.50863042801
3427,118664.1711645629
3428,93740.76565119374
3429,82375.24263279604
3430,126538.57134026971
3431,107847.59514481417
3432,132919.74371949045
3433,107470.83931933664
3434,121076.14195066571
3435,161971.17782500744
3436,115072.64583609627
3437,96124.88004494391
3438,106122.16331266741
3439,113926.84142496248
3440,101516.55313783321
3441,112685.55855276015
3442,156963.70823957323
3443,73840.95822620376
3444,112478.31341687629
3445,110393.2920846714
3446,96357.39334225452
3447,204068.9752183004
3448,96617.9918263558
3449,164008.0889299155
3450,151144.985964712
3451,185453.03560053802
3452,94243.38558087242
3453,185435.5480014649
3454,110752.28238784526
3455,106827.49300985517
3456,96288.74350690852
3457,108090.23289466753
3458,139263.4160777914
3459,211205.38021974906
3460,108383.99223532787
3461,112012.38070911195
3462,113836.29021034738
3463,143501.06982544367
3464,146086.98438289756
3465,132471.17901056362
3466,148862.12683588386
3467,122519.46131173336
3468,110739.8566438488
3469,112944.97449450222
3470,146431.55258097526
3471,138592.89482594578
3472,112428.45709740858
3473,76978.2868019316
3474,151201.0980369782
3475,109372.1711434778
3476,172071.0130669795
3477,94921.77725624281
3478,103375.62798137363
3479,81039.61981576512
3480,121103.1327378239
3481,88300.00650343939
3482,100149.46924557629
3483,145933.8441339261
3484,132128.1946476963
3485,94353.73304588185
3486,133008.1638975601
3487,109067.28764505414
3488,111326.35959104056
3489,70821.9532721727
3490,121854.35153994977
3491,166221.40968712603
3492,167942.5159729745
3493,104305.4401919781
3494,119239.58861978589
3495,123383.44084269588
3496,135538.86439196405
3497,78045.16589614259
3498,166809.36485049472
3499,137011.41508156018
3500,119234.76771267796
3501,116428.85288187081
3502,131050.42033963655
3503,108158.36805249735
3504,116041.36244381488
3505,98766.02501105664
3506,169504.6425610476
3507,113792.06217577294
3508,93422.6925416316
3509,137449.54679199526
3510,117367.9585439894
3511,74798.44391589165
3512,173050.70978309357
3513,96689.22705135871
3514,180656.59256476827
3515,134237.12791513017
3516,108171.86701709856
3517,87402.69735785382
3518,78513.38706259304
3519,129606.96651442966
3520,155450.66125922743
3521,119883.77627763647
3522,103421.77148498986
3523,145459.66735476165
3524,166396.95177334634
3525,143525.00222911654
3526,105576.3064863027
3527,107022.44932371912
3528,114955.9443099426
3529,149738.13541962428
3530,86639.16835567982
3531,132198.06194453302
3532,112916.71022548284
3533,112911.04245791836
3534,129635.5708018295
3535,122244.24733391732
3536,78224.0038149291
3537,93015.26520817883
3538,115351.56205807703
3539,146825.8709944809
3540,103976.06536365085
3541,141597.8977245593
3542,145715.743118861
3543,84020.30669742427
3544,70978.69681488822
3545,110933.22765176525
3546,79883.38251442004
3547,146234.28243997673
3548,72595.88717301544
3549,126776.68228190303
3550,79438.58006190351
3551,123622.55001427502
3552,118161.66481325818
3553,115087.10362280227
3554,111949.36126957218
3555,102187.92471844552
3556,147586.24732495737
3557,68268.85299182779
3558,114400.32782641592
3559,104292.80917349874
3560,100010.9481467113
3561,132719.16866439953
3562,167579.8068215255
3563,123407.20783596592
3564,132849.26269056828
3565,124171.54270168098
3566,110055.41292642742
3567,128856.57801713175
3568,107797.92900134469
3569,179602.60505562235
3570,119090.57198660364
3571,78032.18842343769
3572,104838.92214574499
3573,139309.9815478399
3574,175583.83428944508
3575,191718.6750706987
3576,95359.69636657862
3577,98454.1682374129
3578,118981.77951950945
3579,127595.70992102727
3580,189418.86484055308
3581,103643.91056440279
3582,123483.24680906486
3583,154236.95559188485
3584,105954.18673374824
3585,165777.3801112731
3586,102838.78865780121
3587,133957.05404270318
3588,61680.21882607545
3589,107026.25045890169
3590,93463.15369789167
3591,123400.84267290853
3592,116334.3987304901
3593,94212.35424621185
3594,86680.85062763286
3595,88509.56868250808
3596,107865.00026947791
3597,133860.7757880941
3598,83600.88415068439
3599,88210.21966809474
3600,96564.99129691588
3601,196064.50010452632
3602,140962.14138874822
3603,102666.20674797609
3604,104073.53001315957
3605,116454.1823244668
3606,125642.01285819583
3607,141117.9151863114
3608,97719.39136792265
3609,139035.57940394283
3610,135826.08842042726
3611,195431.0998593194
3612,112605.24155817175
3613,102076.45374890036
3614,191585.56621063137
3615,128218.50546522197
3616,115306.15489847194
3617,148105.09756981034
3618,173756.44162463234
3619,86895.40040028105
3620,124798.31328399995
3621,124277.5331505479
3622,135543.94491830264
3623,128290.19533704955
3624,85116.97923163675
3625,120799.04972914139
3626,116506.62766659894
3627,90227.77822270288
3628,118643.57160312273
3629,111795.47878817422
3630,156495.27515163034
3631,124164.25271257489
3632,121118.02366077302
3633,124716.04266733334
3634,110859.39285676154
3635,125144.04952134723
3636,132281.17365613746
3637,78681.25095044171
3638,163625.35981499145
3639,107416.39105681729
3640,140889.56075678463
3641,139329.58517022213
3642,88064.9549599231
3643,161921.44782915848
3644,166637.17112606377
3645,135977.66428370468
3646,122274.31108734947
3647,71112.86368885536
3648,91583.35250022767
3649,161457.76256074186
3650,112418.99115219929
3651,88834.1004537934
3652,205845.5009603458
3653,160103.10542957677
3654,88570.19505940641
3655,122080.68761803859
3656,145702.2418447599
3657,116097.73605348881
3658,103106.14020853088
3659,109629.66253839304
3660,116968.14047851911
3661,177485.59027148713
3662,124643.06996305677
3663,118032.32053190375
3664,98735.42586548373
3665,65290.92888312344
3666,98435.24781969271
3667,150454.50986493888
3668,164617.41362338088
3669,87832.95636763333
3670,130130.3228409539
3671,130235.33068968683
3672,105280.57124347832
3673,233035.20018020555
3674,147598.80404628592
3675,151071.57901271805
3676,116860.71070170103
3677,101451.99241784321
3678,133897.23240706258
3679,93016.60151009505
3680,116481.12716324454
3681,100859.09209767789
3682,140973.79514699793
3683,130408.45780185188
3684,112483.50588394083
3685,118356.81373774775
3686,84047.2696649283
3687,104319.42477376865
3688,160325.15509487278
3689,142555.2776210698
3690,155987.32208734014
3691,141444.78755389308
3692,66651.6587470913
3693,74845.86014457855
3694,107440.91054748264
3695,94152.82318298612
3696,108866.41417936864
3697,111217.26255889297
3698,225126.72301582887
3699,141087.67975225818
3700,120122.63230646403
3701,78367.91464148083
3702,81309.76825046376
3703,114338.9730663878
3704,115647.5282627378
3705,240442.3843885243
3706,142241.20812879296
3707,167275.99481169353
3708,119435.49065742525
3709,116501.45415460323
3710,123587.70323537553
3711,94930.29335977643
3712,89593.42177246751
3713,149024.4045307463
3714,83049.55955622693
3715,98574.57553644865
3716,93231.23722606027
3717,118017.74342549543
